調達機関名,課所名,調達案件名称,入札方式,開札日,年度,設計額,予定価格,調査基準価格,落札金額,落札業者名,参加業者数,分野分類,不調,落札率,調査価格率
さいたま市,さいたま市 財政局契約管理部 契約課,下水道事業実施設計業務（北建－Ｒ６－１１１）,指名競争入札,2024-11-08,2024,8810000,8810000,7021000,8450000,株式会社光エンジニアリング 本店,6,下水道,false,0.959,0.797
さいたま市,さいたま市 建設局北部建設事務所 道路安全対策課,道路整備検討業務（一般県道大野島越谷線外1路線）,指名競争入札,2024-11-06,2024,,,,4200000,株式会社日本水工コンサルタント 関東支店,8,道路,false,,
さいたま市,さいたま市 財政局契約管理部 契約課,作田排水路更新詳細設計業務（南河Ｒ６）,指名競争入札,2024-10-31,2024,9040000,9040000,7256000,8950000,セントラルコンサルタント株式会社 北関東営業所,6,下水道,false,0.99,0.803
さいたま市,さいたま市 財政局契約管理部 契約課,道路照明施設改修設計業務（南Ｒ６）,指名競争入札,2024-10-31,2024,4270000,4270000,3427000,3980000,株式会社パスコ さいたま支店,5,道路,false,0.932,0.803
さいたま市,さいたま市 財政局契約管理部 契約課,釣上地内排水路詳細設計業務（北河Ｒ６）,指名競争入札,2024-10-31,2024,7010000,7010000,5572000,6300000,株式会社中央測地 本店,6,下水道,false,0.899,0.795
さいたま市,さいたま市 水道局業務部 管財課,老第３６４５号布設替工事の修正設計,指名競争入札,2024-10-31,2024,1880000,1880000,1509000,1780000,埼玉コンサルタント株式会社 本店,5,上水道,false,0.947,0.803
さいたま市,さいたま市 財政局契約管理部 契約課,排水路詳細設計業務（北河Ｒ６）,指名競争入札,2024-10-24,2024,7610000,7610000,6055000,7200000,塩川設計測量株式会社 本店,6,下水道,false,0.946,0.796
さいたま市,さいたま市 財政局契約管理部 契約課,下水道事業詳細設計業務（北建－Ｒ５－４１２）,随意契約,2024-10-24,2024,2880000,2880000,,,,1,下水道,true,,
さいたま市,さいたま市 都市局都市計画部 （都市局都市計画部）,サイクルパーク構想策定支援外業務,指名競争入札,2024-10-24,2024,,,,4150000,株式会社ドーコン 東京支店,5,都市計画,false,,
さいたま市,さいたま市 建設局北部建設事務所 道路安全対策課,道路検討業務（主要地方道川口上尾線・R6土呂町工区）,指名競争入札,2024-10-23,2024,,,,2050000,株式会社ＧＩＳ関東 本店,8,道路,false,,
さいたま市,さいたま市 都市局まちづくり推進部 （都市局まちづくり推進部）,証明書発行・情報検索システム再構築業務,指名競争入札,2024-10-22,2024,,,,4850000,日本測地設計株式会社 埼玉支店,8,設備設計,false,,
さいたま市,さいたま市 財政局契約管理部 契約課,別所排水路更新詳細設計業務（南河Ｒ６）（２債）,一般競争入札（ダイレクト入札）,2024-10-17,2024,16030000,16030000,12876000,12876000,セントラルコンサルタント株式会社 北関東営業所,8,下水道,false,0.803,0.803
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４５）の実施設計及び配水支管布設工事（その７－３）の実施設計,指名競争入札,2024-10-17,2024,6360000,6360000,5102000,6200000,株式会社光エンジニアリング 本店,6,上水道,false,0.975,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４４）の実施設計,指名競争入札,2024-10-17,2024,7350000,7350000,5896000,5896000,カツミテクノ株式会社 本店,6,上水道,false,0.802,0.802
さいたま市,さいたま市 都市局都心整備部 （都市局都心整備部）,大宮駅西口第四土地区画整理審議会委員選挙事務補助業務,指名競争入札,2024-10-16,2024,,,,3600000,日本工営都市空間株式会社 埼玉事務所,5,都市計画,false,,
さいたま市,さいたま市 財政局契約管理部 契約課,主要地方道さいたま春日部線岩槻橋道路詳細修正設計業務（Ｒ６）（２債）,一般競争入札（ダイレクト入札）,2024-10-10,2024,16790000,16790000,13458000,13458000,三井共同建設コンサルタント株式会社 北関東事務所,13,道路,false,0.802,0.802
さいたま市,さいたま市 財政局契約管理部 契約課,下水道事業実施設計業務（北建－Ｒ６－１１０）,一般競争入札（ダイレクト入札）,2024-10-10,2024,10960000,10960000,8738000,8738000,株式会社新日本エグザ 本店,11,下水道,false,0.797,0.797
さいたま市,さいたま市 財政局契約管理部 契約課,下水道事業実施設計業務（北建－Ｒ６－１２１）,一般競争入札（ダイレクト入札）,2024-10-10,2024,21130000,21130000,16907000,16907000,株式会社コーセツコンサルタント 関東支店,20,下水道,false,0.8,0.8
さいたま市,さいたま市 都市局都心整備部 （都市局都心整備部）,令和６年度 大宮駅東口シンボル都市軸検討業務,指名競争入札,2024-10-09,2024,,,,3960000,日本測地設計株式会社 埼玉支店,5,都市計画,false,,
さいたま市,さいたま市 建設局南部建設事務所 下水道建設課,下水道事業基本設計業務（南建-R6-201）,随意契約,2024-10-09,2024,,,,,,1,下水道,true,,
さいたま市,さいたま市 財政局契約管理部 契約課,市道１２７３９号線外１路線道路詳細修正設計業務（Ｒ６）（２債）,指名競争入札,2024-10-08,2024,4560000,4560000,3661000,3900000,セントラルコンサルタント株式会社 北関東営業所,6,道路,false,0.855,0.803
さいたま市,さいたま市 建設局南部建設事務所 下水道建設課,下水道事業基本設計業務（南建-R6-251）,指名競争入札,2024-10-08,2024,,,,11510000,共和コンサルタント株式会社 本店,10,下水道,false,,
さいたま市,さいたま市 建設局南部建設事務所 道路安全対策課,発注者支援業務（南建道安R6）,指名競争入札,2024-10-08,2024,,,,4000000,株式会社トーニチコンサルタント 北関東事務所,10,発注者支援,false,,
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４６）の実施設計,指名競争入札,2024-10-03,2024,4680000,4680000,3757000,3757000,株式会社東都コンサルタント 本店,6,上水道,false,0.803,0.803
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－３７）の実施設計,指名競争入札,2024-10-03,2024,5240000,5240000,4204000,5000000,株式会社英設計事務所 埼玉支店,6,上水道,false,0.954,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４７）の実施設計,指名競争入札,2024-10-03,2024,5640000,5640000,4525000,5350000,株式会社なドマン技術研究所 本店,6,上水道,false,0.949,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－３８）の実施設計,指名競争入札,2024-10-03,2024,5660000,5660000,4542000,4542000,株式会社東朋エンジニアリング さいたま営業所,6,上水道,false,0.802,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４０）の実施設計,指名競争入札,2024-10-03,2024,6240000,6240000,5008000,5008000,株式会社ＧＩＳ関東 本店,6,上水道,false,0.803,0.803
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４１）の実施設計,指名競争入札,2024-10-03,2024,6320000,6320000,5071000,6000000,株式会社彩都コンサルタント 本店,6,上水道,false,0.949,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４２）の実施設計,指名競争入札,2024-10-03,2024,6910000,6910000,5545000,5545000,株式会社彩都コンサルタント 本店,10,上水道,false,0.802,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４３）の実施設計,指名競争入札,2024-10-03,2024,7340000,7340000,5890000,7300000,共進調査設計株式会社 本店,6,上水道,false,0.995,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－３９）の実施設計,指名競争入札,2024-10-03,2024,7350000,7350000,5896000,5897000,株式会社なドマン技術研究所 本店,6,上水道,false,0.802,0.802
さいたま市,さいたま市 水道局業務部 管財課,老朽管布設替工事（その７－４８）の実施設計,指名競争入札,2024-10-03,2024,8830000,8830000,7083000,7083000,株式会社東朋エンジニアリング さいたま営業所,8,上水道,false,0.802,0.802
さいたま市,さいたま市 建設局土木部 （建設局土木部）,与野駅東口駅前広場整備計画作成業務（R6）,指名競争入札,2024-09-30,2024,,,,4250000,昭和株式会社 埼玉支社,8,公園・緑地,false,,
さいたま市,さいたま市 建設局土木部 （建設局土木部）,田島排水路健全度評価業務（河R6）,指名競争入札,2024-09-30,2024,,,,9280000,株式会社日水コン 埼玉事務所,10,下水道,false,,
さいたま市,さいたま市 建設局南部建設事務所 道路安全対策課,念仏橋下部工等修正設計業務（R6）,指名競争入札,2024-09-24,2024,,,,11200000,東京コンサルタンツ株式会社 さいたま事務所,10,橋梁,false,,
さいたま市,さいたま市 財政局契約管理部 契約課,道路バリアフリー詳細設計業務（三橋中央通り線外１路線）,指名競争入札,2024-09-24,2024,8880000,8880000,7056000,8300000,株式会社ＧＩＳ関東 本店,6,道路,false,0.935,0.795
さいたま市,さいたま市 財政局契約管理部 契約課,下水道事業詳細設計業務（北建－Ｒ５－４１６）,随意契約,2024-09-24,2024,2880000,2880000,,,,1,下水道,true,,
さいたま市,さいたま市 都市局都市計画部 （都市局都市計画部）,令和6年度自転車通行環境整備効果検証業務,指名競争入札,2024-09-19,2024,,,,3110000,一般財団法人計量計画研究所 本店,5,道路,false,,
さいたま市,さいたま市 財政局契約管理部 契約課,道路照明施設改修設計業務（北Ｒ６）,指名競争入札,2024-09-17,2024,4480000,4480000,3566000,4120000,株式会社パスコ さいたま支店,5,道路,false,0.92,0.796
さいたま市,さいたま市 都市局都市計画部 （都市局都市計画部）,令和６年度さいたま市3D都市モデル活用業務（その３）,指名競争入札,2024-09-12,2024,,,,4100000,株式会社福山コンサルタント 埼玉営業所,5,都市計画,false,,
さいたま市,さいたま市 都市局都心整備部 （都市局都心整備部）,令和６年度 大宮駅グランドセントラルステーション化構想推進業務,指名競争入札,2024-09-11,2024,,,,11900000,株式会社エイト日本技術開発 北関東支店,8,都市計画,false,,
さいたま市,さいたま市 建設局南部建設事務所 道路安全対策課,橋戸橋外1橋耐震補強及び補修設計業務,指名競争入札,2024-09-10,2024,,,,9740000,セントラルコンサルタント株式会社 北関東営業所,10,橋梁,false,,
さいたま市,さいたま市 建設局南部建設事務所 下水道建設課,下水道事業基本設計業務（南建-R6-255）,指名競争入札,2024-09-10,2024,,,,6158000,共和コンサルタント株式会社 本店,10,下水道,false,,
さいたま市,さいたま市 財政局契約管理部 契約課,下水道事業改築実施設計業務（北再－Ｒ６－５０１）,指名競争入札,2024-09-06,2024,7380000,7380000,5873000,5874000,株式会社水工技建コンサルタント 本店,6,下水道,false,0.796,0.796
