取得日時,入札方式,調達案件名称,案件番号,開札日,年度,設計額,予定価格,調査基準価格,課所名,発注部局,落札業者名,落札金額,参加業者数,分野分類,発注方式,不調,落札率,調査価格率
2026/05/20 14:49:18,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その２）,25000081786,2025-08-07,2025,3982000,3982000,3115000,埼玉県 県土整備部 総合治水事務所,県土整備部,一般社団法人埼玉県環境検査研究協会 本店,3197000,16,河川・砂防,指名競争入札,false,0.803,0.782
2026/05/20 14:49:20,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その１）,25000081752,2025-08-07,2025,4675000,4675000,3673000,埼玉県 県土整備部 総合治水事務所,県土整備部,東邦化研株式会社 本店,3690000,16,河川・砂防,指名競争入札,false,0.789,0.786
2026/05/20 14:49:23,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その３）,25000081804,2025-08-07,2025,5209000,5209000,4107000,埼玉県 県土整備部 総合治水事務所,県土整備部,株式会社日さく 東日本支社,4107000,16,河川・砂防,指名競争入札,false,0.788,0.788
2026/05/20 14:49:25,指名競争入札,河川改修調査（水辺）工事（冬期通水関連水質調査業務委託その４）,25000081821,2025-08-07,2025,5823000,5823000,4604000,埼玉県 県土整備部 総合治水事務所,県土整備部,株式会社東建ジオテック 本店,4604000,16,河川・砂防,指名競争入札,false,0.791,0.791
2026/05/20 14:49:30,随意契約,災害防除工事（地すべり観測業務委託）,25100154449,2025-08-07,2025,1424000,1424000,,埼玉県 県土整備部 本庄県土整備事務所,県土整備部,,,3,河川・砂防,随意契約,true,,
2026/05/20 14:49:33,指名競争入札,橋りょう修繕工事（小規模橋梁補修設計業務委託）４５５,25000080166,2025-08-07,2025,8014000,8014000,6439000,埼玉県 県土整備部 熊谷県土整備事務所,県土整備部,株式会社橋梁コンサルタント さいたま事務所,6439000,11,橋梁,指名競争入札,false,0.803,0.803
2026/05/20 14:49:35,一般競争入札（ダイレクト入札）,社資交（交安）工事（台坂橋側道橋詳細設計業務委託）０４５,25000079739,2025-08-07,2025,17615000,17615000,14149000,埼玉県 県土整備部 熊谷県土整備事務所,県土整備部,セントラルコンサルタント株式会社 北関東営業所,14149000,40,橋梁,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 14:49:37,指名競争入札,５２６８舗装道整備工事（舗装たわみ量調査業務委託）,25000083014,2025-08-07,2025,4634000,4634000,3660000,埼玉県 県土整備部 越谷県土整備事務所,県土整備部,開発虎ノ門コンサルタント株式会社 埼玉事務所,3660000,11,道路,指名競争入札,false,0.79,0.79
2026/05/20 14:49:39,指名競争入札,５２６７交差点整備工事（西宝珠花交差点交通量推計業務委託）,25100154375,2025-08-07,2025,8999000,8999000,7227000,埼玉県 県土整備部 越谷県土整備事務所,県土整備部,大日コンサルタント株式会社 埼玉事務所,7227000,12,道路,指名競争入札,false,0.803,0.803
2026/05/20 14:49:41,一般競争入札（ダイレクト入札）,ダム等施設管理工事（権現堂調節池 行幸地下貯油槽等更新工設計業務委託）,25000078301,2025-08-07,2025,12587000,12587000,10110000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,三井共同建設コンサルタント株式会社 北関東事務所,10110000,2,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 14:49:44,一般競争入札（ダイレクト入札）,令和７年度盛土規制法に係る既存盛土等の優先度評価業務委託（その１）,25000088409,2025-08-06,2025,11366000,11366000,9125000,埼玉県 都市整備部 都市計画課,都市整備部,株式会社エイト日本技術開発 北関東支店,9125000,14,地質・地盤,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 14:49:46,指名競争入札,砂防施設工事（藤倉川渓流保全設計業務委託）,25000074684,2025-08-05,2025,7624000,7624000,6126000,埼玉県 県土整備部 秩父県土整備事務所,県土整備部,旭測地設計株式会社 本店,6860000,12,河川・砂防,指名競争入札,false,0.9,0.804
2026/05/20 14:49:48,一般競争入札（ダイレクト入札）,ダム等施設管理工事（合角ダム水質調査業務委託）,25100154284,2025-08-05,2025,10777000,10777000,8156000,埼玉県 県土整備部 秩父県土整備事務所,県土整備部,一般社団法人埼玉県環境検査研究協会 本店,8156000,8,河川・砂防,一般競争入札（ダイレクト入札）,false,0.757,0.757
2026/05/20 14:49:50,一般競争入札（ダイレクト入札）,０２５水整第１０８号 馬宮支線送水管布設実施設計業務委託,25100154290,2025-08-04,2025,6960000,6960000,5594000,埼玉県 企業局 水道整備事務所,企業局,株式会社日新技術コンサルタント 埼玉出張所,5594000,12,上水道,一般競争入札（ダイレクト入札）,false,0.804,0.804
2026/05/20 14:49:56,一般競争入札（ダイレクト入札）,公園等建設工事（中央売店ほか更新基本設計業務委託）,25100154383,2025-08-04,2025,14367000,14367000,11539000,埼玉県 都市整備部 公園スタジアム課,都市整備部,セントラルコンサルタント株式会社 北関東営業所,11539000,6,公園・緑地,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 14:49:58,一般競争入札（ダイレクト入札）,公園等建設工事（エントランスほか更新基本設計業務委託）,25100154382,2025-08-04,2025,18089000,18089000,14527000,埼玉県 都市整備部 公園スタジアム課,都市整備部,株式会社日建技術コンサルタント 埼玉事務所,14527000,6,公園・緑地,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 14:50:00,一般競争入札（ダイレクト入札）,７島設第１号ほ場整備実施設計業務委託,25000082514,2025-08-04,2025,15320000,15320000,12301000,埼玉県 農林部 東松山農林振興センター,農林部,株式会社地域環境エンジニアリング 本店,12800000,6,農業土木,一般競争入札（ダイレクト入札）,false,0.836,0.803
2026/05/20 14:50:02,指名競争入札,５６１９橋りょう修繕工事（川口陸橋修繕設計業務委託）,25000086175,2025-08-01,2025,6475000,6475000,5205000,埼玉県 県土整備部 さいたま県土整備事務所,県土整備部,株式会社日本設計コンサルタント 本店,5205000,12,橋梁,指名競争入札,false,0.804,0.804
2026/05/20 14:50:04,簡易公募型／公募型プロポーザル方式,河川改修工事（大場川既存施設有効活用方策検討業務委託）,25000041867,2025-08-01,2025,18009000,18009000,,埼玉県 県土整備部 総合治水事務所,県土整備部,,,1,河川・砂防,簡易公募型／公募型プロポーザル方式,true,,
2026/05/20 14:50:07,簡易公募型／公募型プロポーザル方式,河川改修工事（葛川水理解析検討業務委託）,25000026798,2025-07-31,2025,15080000,15080000,,埼玉県 県土整備部 飯能県土整備事務所,県土整備部,,,1,河川・砂防,簡易公募型／公募型プロポーザル方式,true,,
2026/05/20 14:50:09,指名競争入札,電線地中化（道路）整備工事（電線共同溝修正設計業務委託）４５４,25000073521,2025-07-31,2025,7795000,7795000,6263000,埼玉県 県土整備部 熊谷県土整備事務所,県土整備部,株式会社協和コンサルタンツ 関東営業所,6263000,13,道路,指名競争入札,false,0.803,0.803
2026/05/20 14:50:11,一般競争入札（ダイレクト入札）,社資（改築）工事（軟弱地盤技術解析業務委託）,25000067233,2025-07-31,2025,14581000,14581000,11707000,埼玉県 県土整備部 行田県土整備事務所,県土整備部,株式会社綜合技術コンサルタント 埼玉事務所,11707000,25,地質・地盤,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 14:50:13,指名競争入札,河川改修工事（新井大橋施工計画検討業務委託）,25000064060,2025-07-31,2025,7033000,7033000,5647000,埼玉県 県土整備部 行田県土整備事務所,県土整備部,株式会社綜合技術コンサルタント 埼玉事務所,5647000,11,河川・砂防,指名競争入札,false,0.803,0.803
2026/05/20 14:50:15,指名競争入札,美の山公園長寿命化計画策定業務委託,25000078062,2025-07-31,2025,7803000,7803000,,埼玉県 環境部 秩父環境管理事務所,その他部局,株式会社ニュージェック 埼玉事務所,6264000,15,公園・緑地,指名競争入札,false,0.803,
2026/05/20 14:50:21,指名競争入札,道路改築工事（行田蓮田線・大御堂橋補修設計業務委託）,25000083920,2025-07-31,2025,8636000,8636000,6938000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,株式会社ジェーエステック 本店,6938000,14,橋梁,指名競争入札,false,0.803,0.803
2026/05/20 14:50:23,一般競争入札（ダイレクト入札）,ダム等施設管理工事（権現堂調節池 行幸４号ポンプ駆動設備等更新工設計業務委託）,25000074063,2025-07-31,2025,10662000,10662000,8565000,埼玉県 県土整備部 杉戸県土整備事務所,県土整備部,三井共同建設コンサルタント株式会社 北関東事務所,8565000,5,河川・砂防,一般競争入札（ダイレクト入札）,false,0.803,0.803
2026/05/20 14:50:25,指名競争入札,古利根流域栗橋中継可とう継手改築設計業務委託,25200154320,2025-07-30,2025,7570000,7570000,6082000,埼玉県 下水道局 荒川左岸北部下水道事務所,下水道局,株式会社エース 埼玉営業所,6082000,12,下水道,指名競争入札,false,0.803,0.803
2026/05/20 14:50:27,一般競争入札（ダイレクト入札）,北部流域元荒川幹線改築設計業務委託その２,25200154331,2025-07-30,2025,13655000,13655000,10967000,埼玉県 下水道局 荒川左岸北部下水道事務所,下水道局,新都市設計株式会社 本店,10967000,20,下水道,一般競争入札（ダイレクト入札）,false,0.803,0.803
